gene_name,GG7_with_T_fpkm,GG7_with_T_1_fpkm,MN7_with_T_fpkm,RN4_with_T_fpkm,RN4_with_T_1_fpkm
SLC23A1,0,0,0.014441837,0.015093058,0.039590305
AC084032.1,0,0,0.080029767,0.083638522,0.219390565
LINC01722,0,0,0.015251304,0.015939026,0.041809346
MTATP6P19,0,0,0.070193028,0.073358218,0.192424502
HSPE1P26,0,0,0.16820802,0.175792966,0.461119079
AC007431.3,0,0,0.078802735,0.082356159,0.216026826
AC244258.1,0,0,0.015327106,0.016018246,0.042017146
AP000821.1,0,0,0.024231119,0.025323764,0.066426269
CLCN6,11.47409396,14.83478956,17.04510678,13.46970049,13.58986863
AC023830.3,0.157449833,0.507203716,0.890173026,0.415318433,0.479341998
AC106800.2,0,0.125450148,0.377438666,0.087657417,0.172449338
BAAT,0.527264135,0.462735464,0.204738295,0.420808626,0.355465799
FAM19A5,9.154916312,12.07970668,10.68595386,12.37143688,12.70874991
NR2C1,5.066706199,5.277149169,5.965472046,5.397778341,5.593602553
RCN2,17.35034612,19.02683123,16.10853277,16.93382459,16.89040204
CLVS2,2.684845242,3.228869454,3.407365765,3.22006488,3.152251781
AC018521.2,0.260822968,0.43760757,0,0.183465144,0
MIR5089,1.63635362,2.745466543,0,1.15102537,0
ACTN1-AS1,0.146852248,0.246388023,0,0.103297149,0
ZNF671,4.203001143,4.622830867,5.48747709,4.448328512,5.080208428
AL121890.5,2.712902054,1.51723151,1.21729488,1.272185936,0.834261492
MT1G,1.466172843,0.245993802,0.246705096,0.451201945,0.507230987
DPP9,6.098778796,5.014665223,5.540417327,6.220017204,6.664871361
PYDC1,0,0.107140158,0.322349864,0.084221369,0.220919419
AC010653.3,0.394981908,0.198809646,2.990767594,0,0.546585115
IPO7,30.12787882,30.83835347,31.18291117,32.85927209,33.08028177
STMN2,308.8537787,355.926839,293.9937206,313.5135809,302.7924182
LRWD1,4.669931221,4.374214801,4.090242264,5.681900972,5.585018884
HAND2-AS1,0,0,0.008722837,0.003418565,0
LINC02024,0,0,0.190948216,0.074834467,0
AC006538.3,0,0,0.320119069,0.125457783,0
LINC02006,0,0,0.065706258,0.025750923,0
TRIM31-AS1,0,0,0.337028819,0.132084879,0
AC025271.4,0,0,0.10720094,0.042013093,0
ACOT1,0.320966034,0.807772993,0.513068829,0.268102232,0.111040058
LINC00342,8.855560765,8.756129658,8.110029526,8.134117791,6.829599807
AC022034.1,0.94054343,0.057968795,0.174409237,0.263284396,0.292183748
MIOS,4.483521178,4.190578065,4.960558225,4.597415454,4.69343537
WAC-AS1,10.44641923,12.63194474,8.990527188,10.58685211,10.79352381
DCAF16,18.0664856,18.75217497,22.70598706,18.94674756,18.66833315
ATP1B1P1,0.300445255,0.50408566,0.404434583,0.951011126,0.831526208
AL079343.1,0.336325645,0.260439514,0.444027381,0.395807143,0.644421073
MAP3K13,3.52445395,3.770878613,3.726814382,4.122737073,4.023330633
GUF1,11.90195596,11.78467165,13.36619295,12.40052815,12.59821014
AL355512.1,0.364792208,0.073445602,0,0.038489702,0.100961582
AC006026.3,2.883644141,1.290177284,2.264338728,5.747077723,3.99045357
NECTIN3,6.69783034,6.369624447,4.398324192,6.308676245,6.223504389
ZNF236,3.485363547,3.906522682,2.751801041,3.590796825,3.338541395
RPS10P3,1.947724551,2.801042788,1.310932948,1.467906849,1.796870906
FAM149A,1.659559861,1.944661622,1.728661376,1.56109746,1.069287248
LRRC24,8.377539525,8.693770803,12.73900466,8.470949128,8.730555929
BAIAP2L2,0.918066057,0.881210324,1.616631132,1.238988167,0.797718817
GTPBP6,13.8041113,14.34756362,18.30624224,13.9532701,14.78140233
EDA2R,11.00961027,14.35651172,15.97482703,13.25078159,13.39293889
KCNH2,9.082500438,11.62317576,12.34942238,11.20766153,10.78847599
RF00263,2.429737193,0,0.350433375,0.183117673,0
SETP17,0.392564638,0,0.056618367,0.029585719,0
ANGPTL7,0.429926688,0.041218801,0,0.183608605,0.028330596
CTU2,4.112195563,5.223537703,5.775602379,5.317463467,4.81093943
AC244517.5,0.431735231,0.516108905,0.817265114,0.640588324,0.672125866
UBE2R2,33.84340689,30.79827312,29.15055303,29.85999902,29.67145682
LSM14B,27.87560576,29.68514383,31.90529521,29.64783982,31.09246438
CAB39L,6.242071259,6.836573658,7.179754022,7.320024708,6.902738912
CCDC114,0.436969983,0.504261545,1.108279172,0.528523862,0.383461435
KMO,0.138702022,0.147385288,0.085575052,0.077238332,0.095969536
AC069234.2,1.869087486,0.966210497,1.17300521,0.666249525,0.838860508
NIPSNAP3A,9.21675385,8.832224282,6.084119865,8.471724834,8.633718929
AC107398.2,0.152472217,0.383725773,0,0.080437713,0.105497293
MRPL32,11.40909824,10.85880961,14.07088168,11.29236011,11.60789646
SLC12A9-AS1,0.248335509,0,0,0.524044071,1.202783506
TUFT1,7.301563444,6.886462649,8.492813378,8.202614011,6.883195125
SH3RF3-AS1,0.428471646,0.373821629,0.173031941,0.271251615,0.197642997
TMEM179B,9.065574064,9.249432737,9.925509992,9.597520367,11.69750605
NSRP1,5.939357583,6.314915803,5.101189947,5.632983086,5.620068677
BHLHE40-AS1,0.505902481,0.679040676,0.510753097,0.427027447,0.186687886
AP001469.1,0.123056136,0.041292603,0.455532014,0.086558757,0.170287932
AC025887.2,0.063991482,0.027608043,0.018458582,0.019290928,0
DYNLRB1,42.18599454,41.38020743,35.53907248,39.6668609,38.97018559
KDM4A-AS1,0.664371433,0.931553433,0.407235884,0.575810724,0.623859966
AC092681.3,0,0.136058519,0.272903867,0.035651228,0.561096225
WNT10A,0.21485534,0.067590618,0.271144229,0.318792197,0.148660899
MED17,0.855120374,0.696994781,1.033198267,0.833852395,0.813065926
CD83,5.374266759,4.273103075,6.676487307,5.045747399,5.117688388
MFAP1P1,0.036508288,0.18376031,0,0.038520371,0
LINC01865,0.030443788,0.153235342,0,0.032121638,0
MIR655,0.472349498,2.377517418,0,0.498382119,0
TMEM220,0.013060975,0.039444559,0.079117227,0.096465638,0.03614816
AC026770.1,0.473162492,0.873256828,0.557315728,0.166413307,0
ZNF321P,0.645873876,0.669889145,0.414951437,0.474963908,0.460429666
SPART-AS1,1.871435407,0.389778912,0.456056955,0.885154721,0.26790369
AP003721.4,0.452522482,0.284715049,0.114215322,0.208889789,0.078276387
MED28P7,0.691590964,0.348104437,0.174555492,0.182426662,0.2392599
AL136295.6,2.437122412,3.014171779,2.10899113,1.80000776,1.830810934
CNBP,113.8195609,128.3185755,125.2329221,132.7113735,130.7560938
AC079089.1,1.094784628,1.336583,1.834296911,1.351737979,1.547222126
AC026740.2,4.623824907,2.962081334,9.760694727,3.769872084,6.980242941
AGBL5-IT1,0.540624205,0,0.818711601,0.784327022,0.7481283
THG1L,3.471915506,3.50942245,2.54270974,3.092755125,3.248956245
AP003392.3,1.167772598,1.728779532,2.149885111,1.920676517,2.281398742
SLC14A2-AS1,0,0.198952572,0,0,0.045581505
KRIT1,1.107782915,1.650466154,1.886375399,1.593513363,1.45121696
GLI1,0.119885089,0.142628424,0.077021988,0.270233597,0.346881324
MYH3,0.678631393,0.669361502,0.581329332,0.571379739,0.426866293
C1orf50,2.559464753,2.374987664,2.135759248,2.167768092,2.084147843
LINC01089,6.276121047,7.144060084,9.851486155,6.370474151,7.027825269
AP4B1,6.588083413,7.388061204,9.046389592,7.153765241,7.180025148
NIN,4.865410412,4.240575027,4.347494424,3.75565875,4.128688971
MZF1-AS1,0.849051406,0.885801469,0.68575372,0.423490466,0.790412168
TBC1D25,5.034218856,5.035067317,5.389188984,5.540621295,5.705297629
CSNK1E,27.27360827,28.08340627,26.96485511,24.64366326,24.13935493
VDAC1,59.59369148,70.5346203,68.26703605,72.44582065,69.67811062
AL450992.1,0.022301242,0,0.078802735,0.035295497,0.015430488
JOSD2,3.873640273,2.376261134,1.497095817,2.634281974,2.847730112
CYB5D1,1.093643374,0.915523416,1.197108583,1.141770895,1.354102824
CNOT9,10.82858323,11.49389646,13.07516017,11.88696479,11.37649383
DNAJA2,19.05988512,20.00672693,21.21529877,21.73767656,19.85361169
AC012186.2,0.999144266,0.143687969,0.720517219,1.430713778,1.777678693
AC011450.1,5.066044377,2.849928196,2.331664014,3.458690869,2.474297498
EXD3,3.76708945,4.378921932,6.672295567,3.943009018,3.841147325
NOP53,36.76755761,36.65899494,26.31143796,33.88359219,37.18047771
SNORA68B,0.344495499,0,1.738992686,1.272185936,0
JMJD1C-AS1,0,0.414596296,0.450444697,0.362120341,0.617415995
CNNM4,6.01331908,5.872770743,6.578399834,6.57674026,6.259657627
CASK-AS1,1.067601585,0.985169354,0.538918898,0.328545106,0.738685903
NIP7,3.762682992,3.039958153,2.513025691,2.875745635,3.324397657
ZNF526,3.797597068,3.596169053,4.115602451,3.967278032,4.305109642
AL356270.1,0.050202229,0.101074882,0.050683571,0.008828171,0
MAP3K15,0.38640613,0.322775826,0.190905388,0.203851075,0.352686179
CRCP,10.14724143,9.420207574,8.846363866,8.173255574,9.224009828
TBXA2R,0.016404548,0.049542253,0.06624734,0.129814891,0.068102979
FAAP24,1.314606452,1.342845914,0.839265753,1.152482364,1.016602189
MBD4,8.164214842,8.960888653,9.483002785,8.902268925,9.861985073
HEXIM2,4.338986733,4.051112359,2.996050598,4.056263106,3.297748076
ADAT1,5.270182144,5.665232878,5.929088973,6.201835538,5.865494305
AC008438.2,0.723440548,0.971028167,0.568070944,1.484216925,2.558401908
FBH1,8.784738426,7.634338061,7.587124021,7.368045117,7.198941885
TXLNA,24.99647998,23.33759543,22.58018788,21.58054151,22.21558409
TADA3,20.14948803,19.04215132,17.04327834,18.30848031,18.20952056
WDFY3,7.711520298,7.664503441,8.556595075,8.145129697,7.910438166
AC017104.1,0.688559569,0.750920342,0.637231384,0.454067616,0.079403724
DBNDD1,7.507211973,6.941199569,6.613689362,6.488121718,6.312596035
TRIM65,4.413810472,3.755215122,3.847944524,5.451582108,4.745270928
ALG1,2.868021499,3.028997921,2.275777294,3.004851208,2.088860314
CYP24A1,0,0.034836736,0.069874933,0.048683853,0.047888122
TRIM27,10.75739607,12.60233087,12.87046212,12.11603377,12.96500441
AC098828.2,0.399807167,0.080495354,0,0.084368352,0
AC018552.2,0.284937197,0.057367958,0,0.060128191,0
MIR412,2.517467107,0.506855362,0,0.531242479,0
AC104187.1,0.748658519,0.376828741,0,0.197479843,0.414404401
RPL35P2,0.63110057,0.508251657,1.019442544,1.065411913,1.397330543
ZNF214,1.973168353,1.438926107,1.72542984,2.196666933,2.322013674
AC016717.1,0.160202452,1.451449445,2.74955417,1.690316977,0.88676746
NHLRC4,0.783584061,0.394408115,0.527398067,0.355970316,0.12048242
AC114546.3,0.528464837,0.478794165,0.266765891,0.418192609,0.146260377
ZNF660,1.695396012,1.784616483,1.598014928,1.410284424,1.460245817
FLJ22447,0.086351114,0.06954216,0,0.045555094,0
ANKRD18EP,0.104448103,0.122669782,0,0.045918565,0.072268853
PPP2R3A,4.753088401,5.232115849,6.286069134,5.021214158,5.291072246
NRSN1,6.700252241,8.883109524,8.024547468,8.877334738,9.27196428
ATP2A1,0.739159516,0.542988282,1.119369916,0.611270504,0.801705833
DENND2A,19.88290436,15.19542135,13.22661352,15.90306556,17.03332496
MYT1L-AS1,0,0,0,0.022353452,0.058634901
AC024580.2,0,0,0,0.31391601,0.823426927
BLACE,0,0,0,0.029525488,0.077447728
DAPK1-IT1,0,0,0,0.103297149,0.270956724
AL162632.1,0,0,0,0.132325909,0.347101497
IRGC,0,0,0,0.040853295,0.107161476
CU634019.6,0.025625224,0.02579633,0,0,0.425529352
MED16,17.43945227,17.65422124,16.7411203,15.48077324,15.64823213
ATP6V0CP4,0,0.73378833,0.735910087,1.153641337,0.864598273
AC110048.2,0.006817126,0,0.027529954,0,0.037734786
TMED1,12.74906574,14.51087036,9.11080451,12.9085251,12.78134923
LINC00968,0,0,0,0.008511103,0.08930123
ACOXL,0,0,0,0.004205939,0.044130067
AC022748.2,0,0,0,0.009059795,0.095058281
RNA5SP452,0,0,0,0.203122124,2.131222635
AP003049.2,0,0,0,0.022155392,0.232461497
OR2T33,0,0,0,0.005849839,0.061378387
AC022400.1,0.205923152,0.310947222,0.935538987,0.543180512,0.427441843
RRP12,6.371207762,8.236206489,8.026810184,7.711424632,8.422627335
RNU4-5P,0.678783724,4.783212821,0.685291933,1.790483909,0
MKRN2,19.04789157,21.76630553,23.04739274,21.31983509,22.10675782
HELZ,5.655268171,5.572402182,7.388406101,5.670912646,5.589344455
ZKSCAN1,17.74727703,18.4334439,20.65638169,18.94322953,18.48229975
ETV3,6.093569108,5.611607535,7.014101378,6.44381998,5.804380238
AC087457.1,0.11846904,0.074537553,0.224259238,0.187497345,0.122955152
CARD14,0.115010271,0.170910707,0.105054614,0.092456257,0.075787561
LENG8,70.01235969,77.81659716,111.6923093,67.4329343,74.43020783
MIR3662,2.893762191,0,5.356097473,4.070994994,2.002227581
SPTSSA,16.36707171,15.74555216,12.52625801,14.97120503,15.38862465
TCTEX1D4,0.060049674,0.120901279,0.606254331,0.095038792,0.166196261
WDR92,1.14572835,1.051609935,0.918566718,0.817766983,0.901550541
CHTF18,3.454155511,4.4127945,5.183997162,3.673125079,4.715636289
RFT1,4.266207651,3.479458618,4.21439554,4.29432297,4.424869443
AL033527.5,0.10508693,0.158682929,0.053047254,0.013859824,0.072710864
CDH5,0.015066722,0.007583663,0,0.047691285,0.072973876
AL391095.1,0.251495467,0.276190646,0.392401443,0.434219152,0.442941231
OSGIN2,7.452368095,8.013414603,7.070223045,9.305859773,9.596408037
AL031432.3,0.850229097,1.141208361,0.190751363,0.747573179,0.392188908
SEMA3G,0.109721576,0.046022588,0.027693398,0.226713638,0.21509995
PRRC2B,63.56447993,58.63199735,74.19820025,63.03522159,61.15736003
ZCCHC24,4.76230414,2.849067002,2.756566787,7.068175393,7.51908932
SLC12A2,5.959248797,4.896116328,5.027391327,4.544628959,4.964575607
CYP1B1,3.31406503,0.613552882,1.115280145,5.755509633,6.230743128
RNU6-103P,0.856409371,2.586383434,0,0.903608702,0
RPL29,286.1281186,323.0909851,245.1766749,286.9341816,294.159467
RNF216,12.52039252,11.34480539,10.07228033,10.88496246,11.48409834
AC124057.1,0.680463881,0,0,0,0.156940281
KRTAP10-6,0.22205768,0,0,0,0.05121476
AC005695.3,0.987454771,0.397619292,0.199384506,0.104187641,0.273292558
AC118344.2,0.96155092,0.861494559,0.873693282,0.674672373,0.572165069
AC242988.1,0,0.193797638,0.907004028,0.236975812,0
ATXN8OS,0.023448261,0.18883864,0.426115506,0.074221697,0.259585971
RBM22,15.28530817,17.46709104,18.56686172,18.30751224,16.55691742
SIPA1L1,7.744598537,4.964667052,4.468449028,5.781927233,5.997111453
NBPF14,0.85842387,0.635744547,0.47341478,0.704238286,0.638434512
TMEM102,1.205167908,0.953240427,0.608361556,0.840156611,0.893431753
MIR6779,0,4.324109805,0.722768835,0,0
PIK3R4,6.238598175,5.585308498,6.117721926,6.807235979,6.474837516
RNF215,2.781677934,3.612107789,3.430974952,3.499229801,3.735958654
FO538757.1,11.93823629,10.631264,11.39046433,12.45776922,14.52343556
MTX1,2.725592057,2.687508555,2.300160002,2.278524597,2.301726947
VN1R83P,4.221424619,5.078804624,3.222412065,3.639309429,3.134573516
TBC1D3K,0.108265362,0.30516717,0,1.724906167,1.07870484
AC025809.2,0.457670491,0.204767316,0.128349627,0.107309801,0.281482235
ABHD11-AS1,0.761324645,0.278693885,0.419249596,0.073025779,0.095776244
METTL27,0.405468154,1.098934191,1.511467571,1.135354501,0.776902465
AP001528.1,0.3289153,0.132444617,0.099620687,0,0.136548184
AC004264.2,0.079132818,0.238983616,0.53261031,0.208735171,0.219011652
VEZF1,19.86406063,19.07666164,20.02627234,15.93067843,16.0284166
KRT14,0,0.020220885,0,0.010596902,0.194575675
FO538757.2,0,0.080919014,0,0.042406198,0.778644059
TCEA3,1.173146834,1.010394173,0.605357454,0.873338453,1.02817092
AC131902.1,0.771345141,0.077649559,0.155748166,0.040692816,0.213481055
ELF3,0.057344057,0.083383381,0.019297958,0.03361359,0.05290269
AC069277.2,0.212119914,0.106768143,0.321230593,0.5035736,0.587072902
PLA2G4F,0.015014878,0.068018113,0.030317683,0.003960599,0
TBC1D19,3.936016569,3.586215703,3.461881712,3.167498471,3.083414926
AC023644.1,0.691218339,0.347916881,0.14953838,0.416750565,0
ZNF284,0.673947526,1.017671441,1.105665219,0.86108655,1.267786023
AC006116.7,1.393930861,0.671114044,0.673054577,0.671431466,0.33547023
ADAMTS7P1,0.065789807,0.056767801,0.03795463,0.009916526,0.026011845
ZFX,4.704991972,5.420329298,5.164713986,4.244796118,3.858817125
NMB,10.35610099,8.304096063,3.439870464,8.821899927,8.809540137
AC026271.3,3.449465568,5.082932493,5.148101425,5.024197484,4.94640147
AL049779.2,0.453642588,0.152223888,0,0.159548071,0
AP000779.1,0.304101115,0.102043889,0,0.106953685,0
TNFSF11,0.167646913,0.101259798,0,0.035377289,0.115996841
AC093525.4,1.896601581,1.205851972,1.209338704,0.895241955,0.276269601
AC124944.3,1.929614442,2.051817038,3.08662483,2.225455616,1.791722949
SEPSECS,3.058447844,3.101073185,2.664688183,2.722788191,2.767306412
EPB41L4A-DT,0.689237771,0.396479982,0.397626408,0.88305743,1.40796567
LINC00893,0.915340982,1.53575487,2.156273728,1.120046053,1.512967012
ANKRD30BL,0.027785265,0,0,0.112380282,0.051266524
AC006512.1,0,0,0.476878407,0,0.435765453
RN7SKP110,0,0,0.486917952,0,0.444939462
RPS26P55,0,0,0.389807911,0,0.356201536
AC103591.4,0,0,0.077310093,0,0.070644984
MIR8075,0,0,1.734645204,0,1.585096835
LINC00431,0,0,0.116712882,0,0.106650754
AC100797.4,0,0.075737008,0.10127467,0.11907159,0.138815267
ECEL1,37.90922592,32.96333504,38.38165163,26.16413894,27.43518882
PLS1,0.268295229,0.348498964,0.56794831,0.378964341,0.32336694
CYP4F32P,0.181817069,0.183031103,0,0,0
LINC00384,0.013373585,0.013462883,0,0,0
XRCC6P2,0.050294074,0.050629899,0,0,0
DSPP,0.021094798,0.021235653,0,0,0
TRAJ39,1.454536551,1.464248823,0,0,0
AC022098.3,0.29090731,0.292849765,0,0,0
LINC01814,0.007527791,0.007578056,0,0,0
LINC01905,0.073426124,0.073916407,0,0,0
AL445471.1,0.111750979,0.112497166,0,0,0
GNAI2P1,0.29090731,0.292849765,0,0,0
CCAT2,0.05230354,0.052652783,0,0,0
OR52K1,0.016795418,0.016907565,0,0,0
ZIM2-AS1,0.581063098,1.408196085,1.086359921,0.442785241,0.297810584
AC012435.2,0.88843576,0,0,0.066957155,0.175633998
CTNNB1,37.56629977,33.01410282,35.7313351,38.96588083,38.54096437
C16orf46,0.019283629,0.01941239,0.097342604,0.05086602,0.053370264
AL355802.2,2.353947225,1.692617905,1.358009701,1.241840216,1.279711206
GANAB,80.48647641,78.82316316,78.10386598,89.14634285,87.87045753
AL590094.1,1.392376869,1.379772929,1.658318619,1.583889612,1.640793494
AC022150.3,0,0.052413452,0.105130012,0.219741207,0.072049856
ASPG,0.067324263,0.022591268,0.02265659,0.015785491,0.010351653
C2orf72,10.58892033,9.366097442,9.621402639,8.467254665,8.561416297
C2orf69,7.710973621,7.043118639,8.45249215,7.69708027,8.058313517
UBR2,6.380298254,6.897705172,8.272923282,7.235053815,6.412111177
CNR1,18.67456071,23.76208419,15.73196133,36.2097698,37.96053832
SUCLG2-AS1,0.505746524,0.206401423,0.317397293,0.151432634,0.17023713
MRPS18B,26.54914411,27.33716876,20.92354526,26.25837591,24.75034676
TAX1BP1,16.42745487,17.34739436,14.23803345,15.97193699,16.00835385
AC090229.1,0.056952022,0,0.25874136,0.045068116,0.039405763
TOB2P1,0.738998409,0.790428674,0.885974701,1.413254941,1.150473509
AC112503.1,0.234362667,0.35389134,0.35491462,0.494558215,1.459424196
ITFG2-AS1,0.179151129,0.450868406,0,0.141768521,0.185935113
MARS2,4.689543398,4.140298137,3.769219125,4.107319084,3.444264735
PLCXD1,7.27491472,7.085086393,7.665949409,5.626098971,5.325474747
FAM126A,4.130215675,3.302058332,3.499838222,4.679598076,4.27240391
CNTF,0.096764311,0.462699536,0.122115115,0.191432414,0.033476174
AC020934.2,0.602867123,1.314933976,1.82594232,1.325193683,1.807566566
TFRC,17.43950043,13.71960489,16.15805769,17.29734132,17.49294136
CT45A11P,0.242422758,0.162694314,0,0.127891708,0
TRAV2,0.789963816,0.530159056,0,0.416750565,0
NLRP11,0,0,0,0.044845144,0.014704052
RN7SL364P,0,0,0,0.710927435,0.233102476
AC092535.2,0,0,0,0.160608191,0.052661024
GGT3P,0,0,0,0.070470941,0.023106368
CD177,0,0,0,0.077317978,0.025351409
AC018358.1,0,0,0,0.137926007,0.045223875
AC026124.1,0,0,0,0.055936437,0.018340721
TMEM67,3.491256582,3.748501741,3.418597963,3.175779213,3.070275719
ADARB1,3.802580329,3.676504545,3.87586496,3.131787807,2.725691442
SNORD12B,6.041921057,7.095975064,4.574888451,3.187454872,2.786983445
SLC44A4,0.027175505,0.041035443,0.10974426,0.050178152,0.094015233
ZNF277,4.839758389,5.205306073,3.630049755,4.510333346,4.896661871
AC079742.1,2.181804826,1.033587404,1.036576032,0.744781122,0.710407545
LAMC2,0.301111074,0.303121661,0.339346762,0.110827752,0.135664715
AL731532.1,0,0.021777072,0.054600101,0.022824866,0.044903593
PLXDC2,4.761532519,5.296148493,4.693080047,5.777933036,6.205678703
USP43,0.696128335,0.464150697,1.013131374,0.634335805,0.625531505
POR,16.31213242,17.45491445,16.73342298,18.42921184,19.42988463
RAD18,2.237420072,1.783393418,1.662689183,1.851893174,1.634354462
RPS26P3,0.789963816,0.662698821,0.398769012,0.27783371,0
MYO9A,2.934173607,2.691866707,2.914343265,2.984891299,3.224509435
FAM110C,0.115468501,0.197607168,0.396357103,0.249756261,0.12783039
AC046130.2,0.115410331,0.058090476,0.349550671,0.121770946,0.319414979
AL021408.1,0.122836197,0.494625608,0.744083734,0.550825814,0.594942512
